Topic,TrecID,UUID,target_hostname,Score
"Which is better, a laptop or a desktop?",clueweb12-0916wb-79-20933,1037d6ce-86da-53e5-a2ff-b96cbcdb6e7f,inklink.blogs.com,1222.1357
"Which is better, a laptop or a desktop?",clueweb12-0916wb-79-20937,86088033-6610-544f-acb9-364f99ab3943,inklink.blogs.com,1221.717
"Which is better, a laptop or a desktop?",clueweb12-0916wb-79-20934,4e181165-02c0-5d49-bbd5-b55aa85fa179,inklink.blogs.com,1221.7069
"Which is better, a laptop or a desktop?",clueweb12-0916wb-79-20929,fd843018-8278-5a94-be20-900a269adebc,inklink.blogs.com,1221.5792
"Which is better, a laptop or a desktop?",clueweb12-0916wb-70-17411,cf59cc55-c200-5cfb-8492-b972d935f720,inklink.blogs.com,1221.5792
"Which is better, a laptop or a desktop?",clueweb12-0916wb-70-17403,e0c4cfb6-924d-5836-969a-563ad69b16c4,inklink.blogs.com,1221.529
"Which is better, a laptop or a desktop?",clueweb12-0916wb-79-20935,aaf32e7e-49f7-546a-aeb1-746856eed7fb,inklink.blogs.com,1221.3552
"Which is better, a laptop or a desktop?",clueweb12-0916wb-70-17413,b9eeb061-7295-560c-baee-7320d3248ca5,inklink.blogs.com,1221.2882
"Which is better, a laptop or a desktop?",clueweb12-0916wb-70-17405,92bea8c1-2861-507f-84db-92535e29dcbf,inklink.blogs.com,1220.5162
"Which is better, a laptop or a desktop?",clueweb12-0916wb-70-17407,50dae434-9f70-5db5-b1bf-39d944cb6f0d,inklink.blogs.com,1220.239
"Which is better, a laptop or a desktop?",clueweb12-1002wb-21-12400,132a9b2e-d40e-5334-9d04-8ae2126f8d41,www.palmpower.com,1222.8188
"Which is better, Canon or Nikon?",clueweb12-0200wb-72-02633,cb4704fd-7969-52e8-90c0-f881872c5add,www.digitalrev.com,2317.332000000001
"Which is better, Canon or Nikon?",clueweb12-0200wb-72-02639,e9743d34-a242-5afa-bb02-0479962e1cc8,www.digitalrev.com,1792.2296
"Which is better, Canon or Nikon?",clueweb12-0400tw-46-07931,5caa491a-624e-5fdc-9b1e-80565c9b56b5,www.digitalrev.com,1312.001
"Which is better, Canon or Nikon?",clueweb12-1201tw-06-10162,0bf1f5be-2340-549c-85cc-fc31782435e8,www.digitalrev.com,1131.9382
"Which is better, Canon or Nikon?",clueweb12-0002wb-34-08397,c21ec22b-4ddb-5910-a1d3-f75dc14d9f3e,cameras.about.com,1925.0942
"Which is better, Canon or Nikon?",clueweb12-0001wb-98-37238,f0c59fb2-4df6-550e-ac4c-1c36342d7937,cameras.about.com,1916.7164
"Which is better, Canon or Nikon?",clueweb12-0001wb-84-25807,2901198f-43dc-56e7-a579-b4caffbb91df,cameras.about.com,1584.559
"Which is better, Canon or Nikon?",clueweb12-1210wb-90-34231,db1b6839-49ff-5a0a-9156-9185e947b587,bbs.scoobynet.com,1815.0052
"Which is better, Canon or Nikon?",clueweb12-1308wb-88-08893,bd6b293a-87d1-5ebf-9c08-19ac88c5ff81,www.bytephoto.com,1792.1083
"Which is better, Canon or Nikon?",clueweb12-1307wb-70-26284,44958766-c0be-5578-9c01-0555b8a09e39,www.bytephoto.com,1356.5812
"Which is better, Canon or Nikon?",clueweb12-1308wb-03-27078,25b21f62-ea9e-5ff5-84ee-e0db16bcb1f8,www.bytephoto.com,1181.3276
"Which is better, Canon or Nikon?",clueweb12-1307wb-70-26285,3527f2ee-b423-5bae-9183-cdf92314d02c,www.bytephoto.com,1097.2242
"Which is better, Canon or Nikon?",clueweb12-1201wb-30-21788,c74d1de7-b78f-58c1-a607-8a47044ad725,tleaves.com,1779.0756
"Which is better, Canon or Nikon?",clueweb12-1201wb-86-23638,d365eb24-14dd-5b76-8939-ca57549bee8a,tleaves.com,1762.5220000000004
"Which is better, Canon or Nikon?",clueweb12-0903wb-90-00272,b5c3597e-75c5-51ad-ab9f-03d16efedf18,spikesphotos.com,1767.6042
"Which is better, Canon or Nikon?",clueweb12-0405wb-11-27558,f167bb72-5929-5f1f-88ab-61287f0ac4f8,www.digiforumz.com,1721.2908
"Which is better, Canon or Nikon?",clueweb12-0003wb-98-18373,ae0c516f-19de-51b9-8126-9bd069e37ac0,diglloyd.com,1707.5494
"Which is better, Canon or Nikon?",clueweb12-0000wb-74-33950,a472119a-fc75-5a4a-b0b5-d9d1e5eb9f05,diglloyd.com,1466.3461
"Which is better, Canon or Nikon?",clueweb12-1501wb-15-09710,afd5ec52-77a0-54d6-8d62-2d03c1969497,diglloyd.com,1368.4584
"Which is better, Canon or Nikon?",clueweb12-0701wb-88-19190,37302a57-9ff8-5392-8c81-2c19bfbc881c,www.thephotoforum.com,1699.1891
"Which is better, Canon or Nikon?",clueweb12-1710wb-89-12444,8d391c70-64a9-5ae2-af82-d81fe589c3dd,www.thephotoforum.com,1204.8545
"Which is better, Canon or Nikon?",clueweb12-1910wb-41-17612,7aa46a9c-890a-5640-9503-4ba77ed3085c,www.dslrforum.com,1687.1464
"Which is better, Canon or Nikon?",clueweb12-1910wb-37-09341,8b5b20c6-e972-5fd4-a725-0e40496c739c,www.dslrforum.com,1144.7671
"Which is better, Canon or Nikon?",clueweb12-1910wb-21-20857,16f59f0e-ddd0-5e49-9f31-1edd6442af26,www.dslrforum.com,1140.9873
"Which is better, Canon or Nikon?",clueweb12-1910wb-37-09340,d439fa74-86ca-50f9-a397-47d233635d9d,www.dslrforum.com,1137.9314
"Which is better, Canon or Nikon?",clueweb12-1910wb-37-09339,36469a9d-ed6a-5c63-8738-a033499948df,www.dslrforum.com,1137.9314
"Which is better, Canon or Nikon?",clueweb12-1910wb-37-09336,30408bd1-6b4d-526c-948f-07f330b8301d,www.dslrforum.com,1137.52
"Which is better, Canon or Nikon?",clueweb12-0400tw-48-21091,0022bd72-1c0d-53df-b6b6-1e14b4f38637,www.ephotozine.com,1630.0712
"Which is better, Canon or Nikon?",clueweb12-1600tw-26-02980,8791ea78-8ae1-5c2e-9ee4-1b8bdca7c10f,www.ephotozine.com,1494.2520000000004
"Which is better, Canon or Nikon?",clueweb12-0202wb-53-23097,029427d3-7436-5fa0-9cd9-7b1658b3b7a8,www.ephotozine.com,1289.369
"Which is better, Canon or Nikon?",clueweb12-0111wb-59-06595,ef72faee-9d9f-560f-b9c5-3bd79b8477d7,www.ephotozine.com,1097.0378
"Which is better, Canon or Nikon?",clueweb12-0900tw-07-07690,0d28e942-3360-5f76-a60e-11274d7c7f53,www.thephoblographer.com,1562.7543
"Which is better, Canon or Nikon?",clueweb12-0301tw-32-05501,c79c2fce-eb80-512e-8e28-425162dc8990,www.thephoblographer.com,1366.0646
"Which is better, Canon or Nikon?",clueweb12-0000tw-33-16489,31eb427c-e5c3-51ce-801a-74bbd760ef14,www.thephoblographer.com,1288.2535
"Which is better, Canon or Nikon?",clueweb12-1101tw-00-18315,7139287b-1cde-5943-a1c5-f17f0bc2a756,www.thephoblographer.com,1132.638
"Which is better, Canon or Nikon?",clueweb12-0012wb-34-10102,aeba6935-90b8-5b33-89e6-d0928687b859,scorpionentity.deviantart.com,1548.7839
"Which is better, Canon or Nikon?",clueweb12-1315wb-32-19983,9f67661d-a001-5f0d-811a-30ae0aa8b46e,www.occasionaldrivel.com,1546.7745
"Which is better, Canon or Nikon?",clueweb12-1313wb-87-02787,ae03ecf8-dee3-5135-b51f-ade53c850d80,www.occasionaldrivel.com,1525.1053
"Which is better, Canon or Nikon?",clueweb12-1314wb-28-06975,44524e58-fed7-52ae-ad53-00c581ad5b49,www.occasionaldrivel.com,1473.569
"Which is better, Canon or Nikon?",clueweb12-1313wb-97-08882,88bb3f7d-8e4c-59e5-bbf4-5a13b27973f9,www.occasionaldrivel.com,1417.3109
"Which is better, Canon or Nikon?",clueweb12-0004wb-94-23288,98d081dd-45b2-5c4d-a7e6-df439a2d1dbd,luminous-landscape.com,1513.0956
"Which is better, Canon or Nikon?",clueweb12-0500wb-68-25390,657867ca-29f6-550e-bcdf-14e2980f4ec6,www.llvj.com,1510.7944
"Which is better, Canon or Nikon?",clueweb12-1305wb-71-02651,51a4b925-2520-59b6-8fe4-5ee798820f71,babygirlbri15.deviantart.com,1508.0027
"Which is better, Canon or Nikon?",clueweb12-1306wb-22-07246,601bde00-3f5e-5c52-9d65-17ead6685727,babygirlbri15.deviantart.com,1189.1652
"Which is better, Canon or Nikon?",clueweb12-0404wb-62-00935,2e8ca8ea-90a2-553a-b874-20e641a1d733,www.cambridgeincolour.com,1467.1853
"Which is better, Canon or Nikon?",clueweb12-1714wb-60-13368,5b052100-1335-55cc-904e-0313e57ab750,www.neothermic.com,1453.2037
"Which is better, Canon or Nikon?",clueweb12-1715wb-43-15728,276f9324-e29b-596d-adae-ec4740c3fe1e,www.neothermic.com,1444.1467
"Which is better, Canon or Nikon?",clueweb12-0111wb-10-00889,edcd2a49-12db-53e5-9e3f-ebe5890e0fb5,www.fineartgicleeprinters.org,1406.4688
"Which is better, Canon or Nikon?",clueweb12-0301tw-22-15272,fb02eed1-42b1-5a22-9df8-8d8c2bd74b9b,blog.getaway.co.za,1377.6577
"Which is better, Canon or Nikon?",clueweb12-1502wb-62-28658,ba8bb13b-3073-59f1-adcb-7ab6022fabc9,www.opendigitalphotography.com,1373.078
"Which is better, Canon or Nikon?",clueweb12-1305wb-62-10293,0c614e72-beb7-5e48-ba98-01e8031af283,dzodan.deviantart.com,1356.2263
"Which is better, Canon or Nikon?",clueweb12-1415wb-74-12958,c2420c66-fd8d-5145-a84b-a7b717f7add1,www.bill.lockharts.com,1348.9955
"Which is better, Canon or Nikon?",clueweb12-1403wb-25-31266,e85a7df2-2824-52d1-b73d-7c8fd3ed4d64,www.tomsguide.com,1311.0049
"Which is better, Canon or Nikon?",clueweb12-0901tw-09-03503,b8cb71bd-5287-5181-a5e5-d87e34355bcb,jasonhines.net,1308.063
"Which is better, Canon or Nikon?",clueweb12-0901tw-06-04442,5077f875-b1fe-545b-bc8c-85f4083ff7cc,jasonhines.net,1307.6844
"Which is better, Canon or Nikon?",clueweb12-0817wb-45-01465,887f512c-1e5b-5928-bd15-e3a19a7723e8,www.techradar.com,1307.765
"Which is better, Canon or Nikon?",clueweb12-0817wb-55-01997,7d6ff4ce-9e04-5cc0-b070-e5122977ab55,www.techradar.com,1306.5988
"Which is better, Canon or Nikon?",clueweb12-0817wb-45-01466,01547183-9be3-5b0d-90e2-32f6a1ddf39e,www.techradar.com,1303.8508
"Which is better, Canon or Nikon?",clueweb12-0300tw-35-22333,ed6b0e7d-8aaf-5fcc-a564-66979da7f5d8,www.mcpactions.com,1284.1384
"Which is better, Canon or Nikon?",clueweb12-1702wb-49-27794,b8d093c2-3804-5330-a2ab-dfc775b394da,www.grantcorban.com,1281.7462
"Which is better, Canon or Nikon?",clueweb12-0805wb-90-09613,7942a912-3959-5210-9f2d-6236afeea346,blog.cymfony.com,1267.7804
"Which is better, Canon or Nikon?",clueweb12-0915wb-05-19060,0451dd7b-6960-519e-9250-134f9d4414d8,www.blahblahtech.com,1257.7675
"Which is better, Canon or Nikon?",clueweb12-1304wb-09-05077,85e913fd-7899-5197-938a-020fd8bad1d1,www.lightscoop.com,1224.7106
"Which is better, Canon or Nikon?",clueweb12-1912wb-16-05725,d3b9fbf3-d49c-5e2d-ad92-14e221e49fb4,tiffinbox.org,1222.2238
"Which is better, Canon or Nikon?",clueweb12-1912wb-16-05701,a17b5ffb-bf76-57ce-8a9a-f68c50e3e4a2,tiffinbox.org,1150.349
"Which is better, Canon or Nikon?",clueweb12-0500tw-27-01467,2c2a0f59-3575-5c9e-904f-04d40c056995,blog.planet5d.com,1219.6311
"Which is better, Canon or Nikon?",clueweb12-0909wb-88-23846,2c6dbd52-28ec-5673-b692-38eee30890dc,medfmt.8k.com,1216.5256
"Which is better, Canon or Nikon?",clueweb12-0310wb-62-21698,db0de9c0-7cc6-583b-a75f-38e5e5adc010,photo.net,1205.8435
"Which is better, Canon or Nikon?",clueweb12-0012wb-23-18112,8882e486-03b4-550d-baf4-5af30ca9d353,photo.net,1116.5248
"Which is better, Canon or Nikon?",clueweb12-0712wb-16-00602,5c06c594-412f-5e09-bcd4-72da05a1d791,jasonlykinsphotography.com,1187.2874
"Which is better, Canon or Nikon?",clueweb12-1300tw-24-20211,1c7d3ee5-518a-54e8-b422-085666354e89,www.cwaynefox.com,1186.7961
"Which is better, Canon or Nikon?",clueweb12-0906wb-98-26880,1cca6960-d954-5eeb-aa1c-fb6fa20b1710,www.clubsnap.com,1177.2042
"Which is better, Canon or Nikon?",clueweb12-1300tw-39-10480,07deaf3c-0e3d-55c9-837e-ab69ab4f84bd,thenewcamera.com,1177.1218
"Which is better, Canon or Nikon?",clueweb12-0103wb-44-28814,8c73fae4-8f6c-5124-a12d-edf5fbca134c,www.batteries.com,1170.4852
"Which is better, Canon or Nikon?",clueweb12-0400wb-98-22392,5f1ced44-d260-5ff8-8b55-2556e358a6f3,www.batteries.com,1169.1903
"Which is better, Canon or Nikon?",clueweb12-1300tw-10-08017,51a762fa-dd5e-5b32-b174-3eb6d938bfc6,hdslrnews.planet5d.com,1169.8633
"Which is better, Canon or Nikon?",clueweb12-1602wb-91-06891,27baec71-794b-5baa-bc70-4614eedd8d47,www.birding.bc.ca,1159.4482
"Which is better, Canon or Nikon?",clueweb12-1602wb-86-22579,cdb28f6d-5d40-54d6-8fb1-077105aa04bc,www.birding.bc.ca,1155.1522
"Which is better, Canon or Nikon?",clueweb12-1503wb-77-17237,8b70b0f2-f7ec-519a-ba0e-5a5e075af7d5,www.foto-biz.com,1147.4731
"Which is better, Canon or Nikon?",clueweb12-1108wb-15-13233,a1a6e410-7bcd-547f-abcb-50d7a295121b,www.digitalcameraworld.com,1145.8329
"Which is better, Canon or Nikon?",clueweb12-0700wb-44-19616,875dee8a-149e-5c00-ab19-c157eab2cb63,www.whatdigitalcamera.com,1145.5232
"Which is better, Canon or Nikon?",clueweb12-1504wb-91-15467,667a690c-ac5c-5f0f-af38-68648ddc0536,theocacna.tripod.com,1143.8926
"Which is better, Canon or Nikon?",clueweb12-1309wb-60-06146,f9eb13f5-39d6-57ae-9633-5e23b6cd17a0,photography.consumerelectronicsnet.com,1142.6046
"Which is better, Canon or Nikon?",clueweb12-1312wb-44-11524,85789836-45b6-5768-8b19-054180a5f932,photography.consumerelectronicsnet.com,1139.6559
"Which is better, Canon or Nikon?",clueweb12-0601wb-11-05084,7c0db533-21a7-5aee-b86b-6b9f712f7f87,www.prophotohome.com,1136.0096
"Which is better, Canon or Nikon?",clueweb12-1100tw-95-14150,5f824a3f-80a5-5f16-910d-55aa373373d0,www.bulbexposures.com,1134.4955
"Which is better, Canon or Nikon?",clueweb12-1002wb-72-23279,a2120576-418e-57b9-bcfb-b817b3192abf,www.completedigitalphotography.com,1131.6449
"Which is better, Canon or Nikon?",clueweb12-1111wb-56-15730,f46bfc4b-a947-55de-b699-834601fc4e67,digiphoto.thepodcastnetwork.com,1129.6896
"Which is better, Canon or Nikon?",clueweb12-1700wb-58-24424,0e571228-e5b6-5574-b5c1-0962f57ca79a,www.brandscamera.com,1128.7888
"Which is better, Canon or Nikon?",clueweb12-1707wb-89-08449,b4c4629d-bdad-5a5d-97d7-a402f376b5f4,www.archiphoto.com,1126.7316
"Which is better, Canon or Nikon?",clueweb12-0500tw-25-12666,fd4a0a60-69b9-59f3-aaa7-7b6a443cf33e,writelights.wordpress.com,1117.5925
"Which is better, Canon or Nikon?",clueweb12-1900tw-50-04580,89ccc126-a577-5309-9750-59d6278b3202,www.trustedreviews.com,1115.7166
"Which is better, Canon or Nikon?",clueweb12-1900tw-51-18938,9703e4d0-362d-557e-894a-d9a91a1c20ac,www.trustedreviews.com,1104.3802
"Which is better, Canon or Nikon?",clueweb12-0916wb-52-09849,e18363ad-8d16-5261-b532-218e55271ebf,sideshowsito.deviantart.com,1114.6437
"Which is better, Canon or Nikon?",clueweb12-0104wb-48-23169,2ddc7f10-2437-54b7-8c1f-9feddb311e15,www.canonrumors.com,1114.552
"Which is better, Canon or Nikon?",clueweb12-0700tw-41-02084,79096734-1d55-597f-a5c4-d722c5f8c80a,www.43rumors.com,1099.9027
"Which is better, Canon or Nikon?",clueweb12-0200wb-56-01430,50ad9362-c6d4-5c9f-ab92-a7aee7657eff,www.luminous-landscape.com,1098.4175
"Which is better, Canon or Nikon?",clueweb12-0918wb-30-02008,2338e3c8-241a-5afd-ab55-da77b51ce5eb,mydigitalcamerareview.org,1098.2928
"Which is better, Canon or Nikon?",clueweb12-0002wb-53-17200,f0223cbb-9756-5580-a3bd-496ac9fdedcc,gadgets.macworld.com,1096.2919
"Which is better, Canon or Nikon?",clueweb12-0208wb-05-10448,d7873df5-db7e-5de1-a15e-5d6d1c54470b,www.nikondigital.org,1095.8481
What are the best dish detergents?,clueweb12-1510wb-29-22711,f4611819-83ec-5e7b-82cc-238a6ca1fed7,www.statusclean.com,2554.595
What are the best dish detergents?,clueweb12-1509wb-96-07966,975044d1-6764-51ff-8fda-b72156e827f5,www.statusclean.com,1657.8115
What are the best dish detergents?,clueweb12-0003wb-36-32958,68cdae13-19f0-5e8a-99fe-99830948e31c,frugalliving.about.com,1688.0955
What are the best dish detergents?,clueweb12-0303wb-25-18273,458443c5-1c95-59d7-8b68-6225eeacf2ac,www.seventhgeneration.com,1486.6229999999996
What are the best dish detergents?,clueweb12-0305wb-68-03787,3838e256-49f1-539a-8fc9-e8567b975157,www.seventhgeneration.com,1317.09
What are the best dish detergents?,clueweb12-0303wb-63-17983,9d3b4519-3ac0-53a4-a42b-8ea5e56b5100,www.seventhgeneration.com,1269.9917
What are the best dish detergents?,clueweb12-0600wb-60-20030,e64147f6-a69e-50be-87af-1ddea0bb10ca,www.seventhgeneration.com,1228.8728
What are the best dish detergents?,clueweb12-0305wb-47-25718,ad4d4926-89b1-5d82-bb78-2c961e9001c1,www.seventhgeneration.com,1113.4628
What are the best dish detergents?,clueweb12-0303wb-81-29273,c2a1dc80-b633-5d36-97a6-392e19339965,www.seventhgeneration.com,1110.5521
What are the best dish detergents?,clueweb12-0603wb-53-32485,153d5c8a-329c-5748-bbb4-d18b10d8dcd3,www.seventhgeneration.com,1108.8256
What are the best dish detergents?,clueweb12-0602wb-18-00192,4c14f70c-aa47-5013-a327-fabcb4cf6a1e,www.seventhgeneration.com,1104.3225
What are the best dish detergents?,clueweb12-0600wb-87-32069,87c557cd-86df-568a-9fe0-44a60c74aa56,www.seventhgeneration.com,831.67334
What are the best dish detergents?,clueweb12-1107wb-05-23577,1412c1fd-a259-5624-9a5a-21a7ac9770b4,www.wantist.com,1486.439
What are the best dish detergents?,clueweb12-1700wb-80-26408,466642dd-a937-569f-9d88-4d60cc39cf4f,www.cleanitsupply.com,1404.3301
What are the best dish detergents?,clueweb12-0305wb-27-07777,529339e4-67db-5ffe-9e8e-142498a61d85,www.southafricab2b.co.za,1392.6921
What are the best dish detergents?,clueweb12-0400tw-74-16641,7ffd7718-ecbd-52ba-82e7-85ec97116d92,blogs.babble.com,1372.0316
What are the best dish detergents?,clueweb12-0400tw-56-03832,6d2a2c70-01f9-5dd2-84a8-64ae96bd9587,blogs.babble.com,1366.7175
What are the best dish detergents?,clueweb12-0400tw-54-05484,a694d7e5-7421-5710-9884-a81595c27074,blogs.babble.com,1361.7465
What are the best dish detergents?,clueweb12-0305wb-67-24731,43cc8c86-74dc-54cc-a5d7-b1401377f03b,www.cleaninginstitute.org,1176.0853
What are the best dish detergents?,clueweb12-0916wb-33-07905,a6e6951a-e684-54a8-affc-95acb0162ce2,www.thriftyfun.com,1165.9508
What are the best dish detergents?,clueweb12-1102wb-27-13741,20936ccc-548c-5a7c-90f4-6580611037fa,blogs.argusleadermedia.com,1153.7416
What are the best dish detergents?,clueweb12-0200tw-23-06816,fa06a372-7b6e-52b1-87ed-b3176f096ea9,areliajamesisland-jacksonville.myaptportal.com,1151.9055
What are the best dish detergents?,clueweb12-0110wb-73-07162,2a9a3f7a-7e44-5ec8-928a-209368571e35,www.gdiapers.com,1141.1809
What are the best dish detergents?,clueweb12-0503wb-70-27746,1fa29df2-8cfd-5527-95ac-e18b83844f7c,www.gdiapers.com,1126.1575
What are the best dish detergents?,clueweb12-1813wb-52-11765,73cb0de9-cebf-5131-851d-3ee69df1d29b,www.burnhamnationwide.com,1119.9816
What are the best dish detergents?,clueweb12-1813wb-52-11768,44279db1-9cba-51f1-8ac2-2e155ebd7645,www.burnhamnationwide.com,1043.0223
What are the best dish detergents?,clueweb12-0404wb-44-05984,f7a48318-8f27-50c2-9bde-be10c4f445f2,www.euphoriababy.com,1086.1238
What are the best dish detergents?,clueweb12-1901wb-01-01679,2472424f-6cbb-5db4-8519-669d5bdcabbf,blog.thornberrywoods.lincolnapts.com,1080.7361
What are the best dish detergents?,clueweb12-0001wb-04-27847,daac075c-8043-5ac6-96a1-3195488c0b9e,environment.about.com,1065.8007
What are the best dish detergents?,clueweb12-0608wb-43-06944,00795f54-6759-579f-95e0-0973c97bbc34,www.washing-machine-wizard.com,1058.2734
What are the best dish detergents?,clueweb12-1503wb-74-17799,ab31737b-9c90-5b93-bfff-024f588178a4,www.leapingbunny.org,982.1155
What are the best dish detergents?,clueweb12-1000wb-40-13777,dc78bc55-1e97-5747-a39e-b8a60b0c08fa,www.designcontest.com,949.97
What are the best dish detergents?,clueweb12-1020wb-80-27395,4a318fa6-2a70-5809-b58e-c12676a40fe1,www.nextdaycatering.co.uk,945.627
What are the best dish detergents?,clueweb12-1809wb-27-26087,6cd543ab-2393-530b-bf4f-959fd6343165,www.exportech.co.uk,936.14233
What are the best dish detergents?,clueweb12-0500tw-16-08942,3caa0d7d-5945-5a54-b2fa-6af5bf2bbc3a,msannomalley.com,913.5805
What are the best dish detergents?,clueweb12-1809wb-27-07956,6094325b-1eeb-54b6-a78e-9e3743e2dab1,www.homegrown.org,897.9208
What are the best dish detergents?,clueweb12-1613wb-54-11739,56ad7141-dfc3-59bd-afe3-6e186c5ccff7,hburgnews.com,891.6406
